Step,Epsilon,Reward,NN_Loss
490,0.9114887390854157,-2.0,2.9504523277282715
491,0.9113164585662249,-6.0,3.537220001220703
492,0.9111442124996925,-2.0,4.4934515953063965
493,0.9109720008789286,-0.0,2.497774362564087
494,0.9107998236970449,-11.0,5.925628662109375
495,0.9106276809471543,-31.0,2.8582968711853027
496,0.9104555726223711,-0.0,4.153628349304199
497,0.9102834987158108,-0.0,3.8908333778381348
498,0.9101114592205907,-2.0,4.159773349761963
499,0.909939454129829,-0.0,3.4940333366394043
500,0.9097674834366455,-0.0,2.648378610610962
501,0.9095955471341616,-0.0,2.1658568382263184
502,0.9094236452154997,-0.0,5.97457218170166
503,0.9092517776737836,-0.0,4.087121963500977
504,0.9090799445021388,-4.0,2.5088720321655273
505,0.9089081456936918,-0.0,4.612809658050537
506,0.908736381241571,-21.0,3.9299895763397217
507,0.9085646511389053,-0.0,4.1743388175964355
508,0.9083929553788258,-7.0,5.892236709594727
509,0.9082212939544647,-27.0,4.155112266540527
510,0.9080496668589554,-47.0,2.826169490814209
511,0.907878074085433,-80.0,4.521054744720459
512,0.9077065156270336,-120.0,4.460593223571777
513,0.907534991476895,-162.0,4.329590797424316
514,0.907363501628156,-223.0,4.675447940826416
515,0.9071920460739573,-0.0,6.006493091583252
516,0.9070206248074407,-15.0,4.688718795776367
517,0.906849237821749,-33.0,1.8114975690841675
518,0.906677885110027,-0.0,3.878685474395752
519,0.9065065666654206,-0.0,3.487330198287964
520,0.9063352824810769,-16.0,4.219164848327637
521,0.9061640325501445,-7.0,3.2638893127441406
522,0.9059928168657737,-4.0,4.925483703613281
523,0.9058216354211156,-0.0,3.838890552520752
524,0.905650488209323,-0.0,4.079743385314941
525,0.90547937522355,-0.0,3.3525612354278564
526,0.9053082964569523,-7.0,4.821197509765625
527,0.9051372519026866,-6.0,3.1503357887268066
528,0.9049662415539108,-2.0,4.169943332672119
529,0.904795265403785,-0.0,4.55911922454834
530,0.90462432344547,-12.0,5.038961887359619
531,0.9044534156721279,-14.0,2.5626537799835205
532,0.9042825420769225,-34.0,4.482783794403076
533,0.9041117026530191,-0.0,4.007565021514893
534,0.9039408973935837,-4.0,3.41300368309021
535,0.9037701262917844,-56.0,3.0092313289642334
536,0.9035993893407902,-116.0,2.914302349090576
537,0.9034286865337718,-176.0,4.169081687927246
538,0.903258017863901,-0.0,3.7678089141845703
539,0.9030873833243509,-0.0,3.005207061767578
540,0.9029167829082964,-4.0,5.181833267211914
541,0.9027462166089132,-0.0,2.596245288848877
542,0.9025756844193787,-21.0,4.488856792449951
543,0.9024051863328719,-0.0,3.4721553325653076
544,0.9022347223425725,-7.0,3.581529140472412
545,0.9020642924416622,-27.0,3.4683456420898438
546,0.9018938966233236,-47.0,3.6800179481506348
547,0.9017235348807411,-81.0,4.003440856933594
548,0.9015532072071001,-0.0,3.5347330570220947
549,0.9013829135955875,-33.0,3.086707592010498
550,0.9012126540393914,-93.0,3.5294103622436523
551,0.9010424285317018,-153.0,3.3634448051452637
552,0.9008722370657094,-215.0,4.4748735427856445
553,0.9007020796346066,-292.0,3.2642879486083984
554,0.900531956231587,-372.0,3.69103741645813
555,0.9003618668498458,-452.0,3.0388023853302
556,0.9001918114825794,-542.0,3.7796268463134766
557,0.9000217901229857,-9.0,6.029923915863037
558,0.8998518027642635,-33.0,2.7863123416900635
559,0.8996818493996137,-49.0,1.9903876781463623
560,0.8995119300222378,-0.0,3.8926310539245605
561,0.8993420446253394,-0.0,4.723335266113281
562,0.8991721932021228,-9.0,4.592829704284668
563,0.8990023757457941,-5.0,4.366726875305176
564,0.8988325922495605,-66.0,4.425380229949951
565,0.8986628427066308,-12.0,2.9423375129699707
566,0.8984931271102148,-65.0,4.2886271476745605
567,0.898323445453524,-125.0,4.293426513671875
568,0.8981537977297711,-0.0,3.268772840499878
569,0.8979841839321703,-0.0,3.2856719493865967
570,0.897814604053937,-4.0,2.936917304992676
571,0.8976450580882879,-0.0,3.508821964263916
572,0.8974755460284413,-0.0,2.873009204864502
573,0.8973060678676166,-0.0,4.096486568450928
574,0.8971366235990347,-0.0,3.349871873855591
575,0.896967213215918,-9.0,3.9069056510925293
576,0.8967978367114897,-4.0,2.920297384262085
577,0.8966284940789752,-0.0,4.871470928192139
578,0.8964591853116005,-18.0,4.494189739227295
